,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,77.139999,77.209999,75.639999,76.709999,76.709999,4919200
1,2016-01-05,77.07,77.970001,76.66999799999999,77.050003,77.050003,2656800
2,2016-01-06,75.720001,77.33000200000001,75.629997,76.290001,76.290001,3484400
3,2016-01-07,75.129997,75.599998,73.470001,74.300003,74.300003,6972200
4,2016-01-08,74.779999,75.260002,72.900002,73.230003,73.230003,3673800
5,2016-01-11,73.739998,73.83000200000001,71.860001,73.18,73.18,3685100
6,2016-01-12,73.970001,75.279999,73.050003,74.459999,74.459999,4108100
7,2016-01-13,74.989998,75.709999,71.800003,72.349998,72.349998,4727500
8,2016-01-14,72.41999799999999,73.620003,70.870003,73.07,73.07,4738200
9,2016-01-15,69.870003,71.050003,68.18,70.860001,70.860001,9572100
10,2016-01-19,71.860001,72.190002,69.900002,70.800003,70.800003,7353700
11,2016-01-20,69.129997,70.83000200000001,66.940002,70.33000200000001,70.33000200000001,8083600
12,2016-01-21,70.360001,70.639999,69.139999,69.510002,69.510002,4635600
13,2016-01-22,70.449997,71.639999,70.300003,71.550003,71.550003,3751800
14,2016-01-25,71.230003,71.400002,69.800003,69.91999799999999,69.91999799999999,2765100
15,2016-01-26,69.959999,70.099998,69.220001,69.870003,69.870003,2931200
16,2016-01-27,69.269997,69.849998,67.029999,67.43,67.43,5487300
17,2016-01-28,66.879997,67.5,65.269997,65.690002,65.690002,8734000
18,2016-01-29,66.489998,68.099998,66.120003,68.059998,68.059998,5612300
19,2016-02-01,67.589996,69.089996,67.07,68.440002,68.440002,4396400
20,2016-02-02,67.650002,67.75,64.160004,64.519997,64.519997,7636900
21,2016-02-03,65.41999799999999,66.5,63.240002000000004,65.339996,65.339996,7994500
22,2016-02-04,65.68,67.370003,64.83000200000001,67.199997,67.199997,7220400
23,2016-02-05,63.110001000000004,63.27,57.75,58.509997999999996,58.509997999999996,19063800
24,2016-02-08,56.869999,56.990002000000004,52.599998,54.049999,54.049999,18025400
25,2016-02-09,53.610001000000004,58.580002,52.790001000000004,57.330002,57.330002,16477700
26,2016-02-10,58.5,61.59,58.380001,58.759997999999996,58.759997999999996,9859700
27,2016-02-11,57.189999,59.849998,56.580002,59.240002000000004,59.240002000000004,7779000
28,2016-02-12,60.009997999999996,60.529999,59.099998,59.68,59.68,5081600
29,2016-02-16,60.68,60.98,58.459998999999996,59.720001,59.720001,5726200
