,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,71.099998,71.099998,70.050003,70.610001,66.548264,752700
1,2016-01-05,70.610001,71.489998,70.599998,71.139999,67.047768,475700
2,2016-01-06,70.260002,70.870003,70.099998,70.589996,66.529381,901200
3,2016-01-07,69.239998,70.730003,69.120003,69.489998,65.492683,876500
4,2016-01-08,69.58000200000001,69.82,68.389999,68.5,64.559624,983200
5,2016-01-11,68.760002,68.959999,67.779999,68.129997,64.210899,986300
6,2016-01-12,68.66999799999999,69.279999,68.349998,69.199997,65.219337,615100
7,2016-01-13,69.480003,69.910004,67.610001,67.760002,63.862198,719100
8,2016-01-14,68.050003,68.360001,67.510002,68.0,64.088394,1651600
9,2016-01-15,66.550003,68.16999799999999,66.480003,67.449997,63.570018999999995,756400
10,2016-01-19,68.239998,68.449997,66.269997,66.589996,62.75948,815200
11,2016-01-20,65.43,66.160004,64.129997,65.440002,61.67564399999999,1350600
12,2016-01-21,65.599998,66.309998,65.010002,65.58000200000001,61.807593999999995,938000
13,2016-01-22,66.379997,67.370003,65.83000200000001,66.989998,63.136478000000004,889700
14,2016-01-25,66.940002,67.809998,66.239998,66.309998,62.495605000000005,1345300
15,2016-01-26,66.300003,66.809998,65.93,66.08000200000001,62.278824,827100
16,2016-01-27,65.739998,67.730003,65.589996,66.209999,62.40135600000001,704800
17,2016-01-28,66.839996,67.709999,66.239998,66.550003,62.721802000000004,1018500
18,2016-01-29,66.970001,69.220001,66.889999,68.839996,64.880066,1257800
19,2016-02-01,68.18,68.379997,67.269997,67.739998,63.843327,770300
20,2016-02-02,66.940002,67.019997,66.260002,66.790001,62.947975,778100
21,2016-02-03,67.32,67.639999,65.110001,66.32,62.50503199999999,861100
22,2016-02-04,65.050003,67.720001,65.0,66.889999,63.042235999999995,1593200
23,2016-02-05,66.83000200000001,67.349998,64.970001,65.290001,61.534286,1039900
24,2016-02-08,64.510002,64.510002,62.169998,63.16,59.52681,1324800
25,2016-02-09,62.549999,65.309998,62.27,65.08000200000001,61.336361,1142500
26,2016-02-10,65.510002,67.639999,65.370003,66.019997,62.222271,1010900
27,2016-02-11,64.790001,66.16999799999999,64.290001,65.260002,61.505997,1268700
28,2016-02-12,66.25,67.379997,65.540001,67.260002,63.390953,911600
29,2016-02-16,67.900002,69.550003,67.760002,68.58000200000001,64.63504,1120600
30,2016-02-17,68.779999,70.199997,68.779999,70.059998,66.242409,963900
31,2016-02-18,70.370003,70.91999799999999,69.599998,70.639999,66.79077099999999,1242300
32,2016-02-19,70.150002,71.68,70.150002,71.550003,67.651199,539600
33,2016-02-22,72.510002,73.190002,72.07,72.83000200000001,68.861465,785900
34,2016-02-23,72.83000200000001,73.709999,72.41999799999999,72.75,68.78580500000001,946600
35,2016-02-24,72.160004,72.199997,70.129997,71.449997,67.55663299999999,2027900
