,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,70.379997,72.220001,68.709999,72.089996,57.097396999999994,28597100.0
1,2016-01-08,72.199997,72.489998,63.049999,67.32,53.319424,47330700.0
2,2016-01-15,64.870003,68.510002,63.07,63.43,50.238426000000004,32660200.0
3,2016-01-22,65.089996,69.349998,62.16,64.540001,51.11758,39560500.0
4,2016-01-29,65.029999,69.129997,59.400002,61.790001000000004,48.939499,42406200.0
5,2016-02-05,61.0,61.77,52.549999,55.57,44.013077,42300100.0
6,2016-02-12,56.950001,59.0,55.02,55.560001,44.436653,26487500.0
7,2016-02-19,55.029999,61.220001,54.950001,60.689999,48.539608,30075800.0
8,2016-02-26,61.330002,64.16999799999999,59.16,63.84,51.058956,26846900.0
9,2016-03-04,64.5,65.849998,62.139998999999996,64.18,51.330890999999994,28957100.0
10,2016-03-11,64.339996,66.279999,63.240002000000004,64.18,51.330890999999994,25293700.0
11,2016-03-18,63.849998,66.889999,63.130001,65.839996,52.65855,27362200.0
12,2016-03-25,65.800003,66.290001,62.849998,64.139999,51.298897,17550400.0
13,2016-04-01,63.59,63.860001000000004,60.259997999999996,61.66,49.315399,24406300.0
14,2016-04-08,61.75,64.059998,59.75,61.560001,49.235428000000006,29057300.0
15,2016-04-15,61.419998,61.82,58.099998,60.650002,48.507622,30322600.0
16,2016-04-22,60.48,63.029999,60.48,60.91,48.715557000000004,21742900.0
17,2016-04-29,60.470001,60.75,55.349998,55.610001000000004,44.476639,34837000.0
18,2016-05-06,55.34,56.66,54.080002,54.779999,43.812813,27243000.0
19,2016-05-13,54.959998999999996,57.41,53.869999,55.400002,44.308685,25790900.0
20,2016-05-20,55.59,56.299999,53.509997999999996,54.09,43.260956,25671200.0
21,2016-05-27,54.16,56.73,53.529999,55.720001,45.046139000000004,22508000.0
22,2016-06-03,55.549999,56.150002,53.369999,53.810001,43.502029,27928200.0
23,2016-06-10,53.52,53.959998999999996,50.029999,51.790001000000004,41.868988,34848400.0
24,2016-06-17,51.91,53.93,51.27,53.709998999999996,43.421177,27303900.0
25,2016-06-24,51.900002,53.240002000000004,49.91,51.0,41.23032,39862200.0
26,2016-07-01,50.790001000000004,51.779999,47.169998,47.240002000000004,38.190598,35373900.0
27,2016-07-08,47.619999,50.459998999999996,46.880001,50.400002,40.745255,37755700.0
28,2016-07-15,50.630001,51.150002,49.400002,50.07,40.47847,24719700.0
29,2016-07-22,50.060001,53.669998,49.259997999999996,51.869999,41.933655,41537600.0
30,2016-07-29,51.669998,54.889998999999996,51.16,53.330002,43.113976,39178100.0
