,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,52.790001000000004,53.259997999999996,49.849998,50.060001,49.073811,4573300.0
1,2016-01-08,50.27,50.75,46.84,48.099998,47.15242,4581800.0
2,2016-01-15,46.779999,48.68,46.57,47.52,46.651108,3177200.0
3,2016-01-22,48.119999,49.650002,46.599998,46.970001,46.111171999999996,3701000.0
4,2016-01-29,47.169998,48.509997999999996,45.75,46.580002,45.728305999999996,5694000.0
5,2016-02-05,42.459998999999996,45.200001,39.5,43.41,42.616261,8904900.0
6,2016-02-12,44.400002,46.57,43.59,45.68,44.844753000000004,4591300.0
7,2016-02-19,45.57,48.139998999999996,45.43,47.619999,46.749283,6958500.0
8,2016-02-26,47.73,49.450001,47.259997999999996,48.939999,48.045147,6009300.0
9,2016-03-04,48.959998999999996,49.41,47.299999,47.639998999999996,46.768913,4153000.0
10,2016-03-11,48.189999,48.75,47.080002,47.509997999999996,46.6413,3178600.0
11,2016-03-18,47.59,49.439999,47.470001,48.419998,47.534653000000006,3532900.0
12,2016-03-25,48.560001,49.91,47.799999,49.459998999999996,48.55563,2408800.0
13,2016-04-01,49.029999,50.990002000000004,48.470001,49.259997999999996,48.359287,3523100.0
14,2016-04-08,49.91,51.220001,49.509997999999996,50.639998999999996,49.714065999999995,2194400.0
15,2016-04-15,50.68,51.779999,50.349998,51.419998,50.550709000000005,1940800.0
16,2016-04-22,51.509997999999996,51.75,50.630001,50.84,49.980515000000004,1829900.0
17,2016-04-29,50.459998999999996,51.689999,49.77,50.759997999999996,49.901871,2969900.0
18,2016-05-06,51.880001,55.060001,51.880001,54.48,53.558983,4111900.0
19,2016-05-13,54.299999,55.060001,53.169998,53.970001,53.05761,3910300.0
20,2016-05-20,54.380001,56.119999,53.599998,54.970001,54.040699,3613100.0
21,2016-05-27,54.98,55.240002000000004,54.380001,54.919998,53.99154300000001,3625800.0
22,2016-06-03,54.799999,55.0,54.0,54.290001000000004,53.372195999999995,5203400.0
23,2016-06-10,53.919998,54.169998,52.27,52.73,51.838570000000004,3032100.0
24,2016-06-17,52.720001,54.240002000000004,52.040001000000004,54.23,53.31321,2770800.0
25,2016-06-24,52.02,52.720001,50.259997999999996,52.419998,51.533806,3615000.0
26,2016-07-01,52.43,53.389998999999996,51.830002,52.59,51.700939,2676500.0
27,2016-07-08,53.02,56.189999,53.009997999999996,55.889998999999996,54.945147999999996,3174100.0
28,2016-07-15,56.119999,56.16,54.619999,55.189999,54.326427,1894500.0
29,2016-07-22,55.189999,55.970001,54.529999,55.59,54.720177,1654300.0
30,2016-07-29,55.560001,57.279999,55.43,55.720001,54.848147999999995,2309200.0
31,2016-08-05,55.66,56.59,54.200001,54.720001,53.863785,3035700.0
32,2016-08-12,54.619999,55.09,54.25,54.959998999999996,54.100029000000006,1899500.0
33,2016-08-19,54.77,56.240002000000004,53.82,54.080002,53.233814,2208200.0
34,2016-08-26,54.189999,54.73,52.959998999999996,53.259997999999996,52.426624,2024200.0
