Date,High,Low,Open,Close,Volume,Adj Close,Name
2018-01-02,132.82000732421875,130.8000030517578,132.69000244140625,131.67999267578125,441900.0,126.9325180053711,IEX
2018-01-03,132.97999572753906,131.14999389648438,131.27000427246094,132.8699951171875,376600.0,128.07962036132812,IEX
2018-01-04,135.25,133.5500030517578,133.5500030517578,135.0,391300.0,130.1328582763672,IEX
2018-01-05,135.38999938964844,133.72000122070312,135.36000061035156,134.74000549316406,170600.0,129.88221740722656,IEX
2018-01-08,135.6699981689453,134.02999877929688,134.50999450683594,134.97000122070312,268200.0,130.10394287109375,IEX
2018-01-09,137.41000366210938,135.19000244140625,135.19000244140625,135.75999450683594,239000.0,130.8654327392578,IEX
2018-01-10,135.33999633789062,133.75999450683594,135.33999633789062,134.94000244140625,264000.0,130.07501220703125,IEX
2018-01-11,136.77999877929688,134.72999572753906,134.85000610351562,136.74000549316406,176500.0,132.17251586914062,IEX
2018-01-12,137.3699951171875,134.61000061035156,136.85000610351562,136.80999755859375,159800.0,132.24020385742188,IEX
2018-01-16,138.57000732421875,136.17999267578125,137.77000427246094,136.8300018310547,261900.0,132.25950622558594,IEX
2018-01-17,137.52000427246094,136.22999572753906,137.52000427246094,136.52000427246094,236300.0,131.95986938476562,IEX
2018-01-18,137.8699951171875,136.5800018310547,136.9600067138672,136.6999969482422,208300.0,132.13385009765625,IEX
2018-01-19,138.4600067138672,137.1999969482422,137.3800048828125,138.35000610351562,111000.0,133.72872924804688,IEX
2018-01-22,139.1199951171875,136.08999633789062,138.1300048828125,137.7100067138672,214700.0,133.11012268066406,IEX
2018-01-23,138.22999572753906,136.69000244140625,137.55999755859375,137.69000244140625,202700.0,133.0907745361328,IEX
2018-01-24,139.14999389648438,137.6300048828125,138.3000030517578,138.1999969482422,206900.0,133.58377075195312,IEX
2018-01-25,140.89999389648438,138.2899932861328,138.97000122070312,140.82000732421875,378000.0,136.11622619628906,IEX
2018-01-26,143.1699981689453,140.25999450683594,141.0500030517578,142.42999267578125,295200.0,137.6724395751953,IEX
2018-01-29,143.19000244140625,140.60000610351562,142.1300048828125,140.66000366210938,221800.0,135.96157836914062,IEX
2018-01-30,148.32000732421875,141.0,148.32000732421875,144.4499969482422,686400.0,139.625,IEX
2018-01-31,147.91000366210938,142.75999450683594,145.6699981689453,143.47999572753906,547800.0,138.68739318847656,IEX
2018-02-01,145.1999969482422,141.86000061035156,143.1999969482422,144.5500030517578,294000.0,139.72166442871094,IEX
2018-02-02,144.1999969482422,141.83999633789062,144.16000366210938,142.1300048828125,337100.0,137.38247680664062,IEX
2018-02-05,142.3000030517578,135.11000061035156,140.4499969482422,135.3699951171875,353600.0,130.84828186035156,IEX
2018-02-06,136.67999267578125,130.72000122070312,132.58999633789062,135.52000427246094,451100.0,130.9932861328125,IEX
2018-02-07,138.16000366210938,135.00999450683594,135.57000732421875,136.6699981689453,282100.0,132.10484313964844,IEX
2018-02-08,137.8000030517578,132.66000366210938,137.27000427246094,132.72000122070312,371800.0,128.28680419921875,IEX
2018-02-09,134.77999877929688,127.4000015258789,134.5,130.89999389648438,491900.0,126.52758026123047,IEX
2018-02-12,134.3699951171875,130.9600067138672,131.7100067138672,132.6300048828125,306400.0,128.19981384277344,IEX
2018-02-13,133.69000244140625,130.6699981689453,132.3000030517578,133.0,314900.0,128.5574493408203,IEX
2018-02-14,135.11000061035156,131.27000427246094,132.58999633789062,135.0399932861328,198700.0,130.529296875,IEX
2018-02-15,137.0399932861328,134.72999572753906,136.0,136.9600067138672,186200.0,132.38519287109375,IEX
2018-02-16,138.64999389648438,136.57000732421875,136.8300018310547,137.35000610351562,213500.0,132.7621307373047,IEX
2018-02-20,137.72999572753906,135.86000061035156,136.3000030517578,136.8300018310547,184400.0,132.25950622558594,IEX
2018-02-21,140.0,136.5800018310547,136.5800018310547,137.11000061035156,299500.0,132.53016662597656,IEX
2018-02-22,139.24000549316406,137.25,137.50999450683594,138.1199951171875,192800.0,133.50643920898438,IEX
2018-02-23,140.2899932861328,138.36000061035156,138.75,140.24000549316406,220600.0,135.55563354492188,IEX
2018-02-26,142.0,139.6699981689453,141.0399932861328,141.8000030517578,259500.0,137.0635223388672,IEX
2018-02-27,142.67999267578125,139.35000610351562,141.97999572753906,139.5399932861328,286000.0,134.8789825439453,IEX
2018-02-28,140.2899932861328,136.8000030517578,140.2899932861328,136.8000030517578,260100.0,132.23052978515625,IEX
2018-03-01,138.3300018310547,134.14999389648438,137.3699951171875,135.94000244140625,248100.0,131.3992462158203,IEX
2018-03-02,137.5800018310547,134.19000244140625,134.8000030517578,137.4499969482422,377200.0,132.8588104248047,IEX
2018-03-05,139.52000427246094,136.49000549316406,136.75999450683594,138.89999389648438,360600.0,134.2603759765625,IEX
