,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,55.240002000000004,59.450001,43.93,46.119999,30.681013,18655100
1,2016-02-01,45.91,46.59,40.150002,43.220001,28.751806,15540900
2,2016-03-01,43.650002,50.790001000000004,42.91,50.32,33.475029,12201000
3,2016-04-01,50.060001,52.470001,48.740002000000004,49.610001000000004,33.231303999999994,9274400
4,2016-05-01,49.759997999999996,50.389998999999996,48.060001,49.400002,33.09063,7910100
5,2016-06-01,49.290001000000004,50.099998,45.139998999999996,47.869999,32.065758,11887800
6,2016-07-01,47.77,52.639998999999996,46.540001000000004,50.009997999999996,33.721916,49435100
7,2016-08-01,50.279999,52.27,37.790001000000004,40.509997999999996,27.316034000000002,172526500
8,2016-09-01,40.5,44.060001,40.389998999999996,43.279999,39.645554,41326000
9,2016-10-01,42.990002000000004,43.23,40.959998999999996,41.57,38.370815,26521800
10,2016-11-01,41.700001,52.02,41.16,51.200001,47.259693,38578900
11,2016-12-01,51.459998999999996,52.919998,49.91,51.139998999999996,47.204315,29125900
12,2017-01-01,51.279999,51.619999,48.09,48.32,44.886902,16375400
13,2017-02-01,48.32,54.299999,47.810001,53.299999,49.513065000000005,17490500
14,2017-03-01,53.849998,54.970001,50.98,51.139998999999996,47.506541999999996,18440100
15,2017-04-01,50.939999,54.169998,49.84,52.66,49.216778000000005,14991800
16,2017-05-01,52.779999,55.689999,51.48,55.560001,51.927158,31155000
17,2017-06-01,55.610001000000004,56.669998,51.209998999999996,51.689999,48.3102,26136100
18,2017-07-01,52.110001000000004,54.27,50.939999,53.439999,50.234787,16635500
19,2017-08-01,53.689999,58.52,52.040001000000004,58.32,54.822102,25627800
20,2017-09-01,58.560001,59.650002,55.759997999999996,59.220001,55.668125,16475000
21,2017-10-01,59.200001,63.68,59.200001,62.52,59.105968000000004,14990700
22,2017-11-01,62.84,64.199997,60.439999,63.57,60.098618,15861700
23,2017-12-01,63.330002,65.699997,61.759997999999996,64.57,61.04401800000001,16434400
24,2018-01-01,64.690002,67.790001,63.57,66.599998,63.28021999999999,16331900
25,2018-02-01,66.410004,68.25,60.900002,63.310001,60.154205000000005,20444200
26,2018-03-01,64.550003,70.110001,62.98,65.400002,62.14003,22355100
27,2018-04-01,65.190002,67.459999,64.199997,64.230003,61.311466,16818000
28,2018-05-01,64.059998,64.360001,57.5,60.060001,57.330948,23999800
29,2018-06-01,60.41,62.27,57.619999,59.0,56.319111,24365600
30,2018-07-01,58.59,69.290001,58.59,68.41999799999999,65.65123,20087700
31,2018-08-01,68.540001,72.300003,67.720001,70.769997,67.906143,18330200
32,2018-09-01,70.800003,71.449997,67.739998,69.160004,66.361298,20619000
33,2018-10-01,69.540001,69.540001,59.419998,64.779999,62.440430000000006,21952500
34,2018-11-01,65.0,66.16999799999999,61.939999,63.0,60.724724,21414600
35,2018-12-01,63.830002,63.970001,50.330002,52.720001,50.815987,21421900
36,2019-01-01,51.970001,58.689999,50.66,58.0,56.213108,15259400
37,2019-02-01,58.200001,65.199997,57.869999,64.589996,62.600079,23639900
38,2019-03-01,64.93,65.269997,61.740002000000004,64.089996,62.115479,18345000
39,2019-04-01,64.5,73.690002,63.470001,73.480003,71.577766,19577300
40,2019-05-01,74.110001,77.349998,72.290001,75.33000200000001,73.37986,25895600
41,2019-06-01,75.33000200000001,80.129997,75.0,79.849998,77.782852,24487500
42,2019-07-01,80.629997,84.970001,79.459999,82.099998,80.298836,18054400
43,2019-08-01,82.480003,88.290001,78.339996,87.360001,85.443443,66023800
44,2019-09-01,86.809998,89.0,83.300003,85.879997,83.995903,23809600
45,2019-10-01,86.120003,87.949997,78.800003,86.230003,84.671631,27799900
46,2019-11-01,86.239998,92.41999799999999,82.68,90.839996,89.198296,17965400
47,2019-12-01,90.639999,98.760002,88.389999,97.889999,96.120903,19366900
48,2020-01-01,98.440002,104.360001,97.410004,100.470001,99.023476,15186700
49,2020-02-01,101.66999799999999,125.839996,100.139999,102.650002,101.172089,22655200
50,2020-03-01,104.279999,113.709999,68.0,91.650002,90.33046,34063300
51,2020-04-01,88.099998,104.629997,85.620003,98.809998,97.77481800000001,26070300
52,2020-05-01,97.029999,105.709999,91.66999799999999,105.290001,104.18693499999999,19705900
53,2020-06-01,105.190002,108.480003,89.559998,93.66999799999999,92.688683,23685500
54,2020-07-01,93.730003,95.279999,84.050003,95.160004,94.483124,23332600
55,2020-08-01,95.360001,99.879997,88.940002,90.489998,89.846336,22529600
56,2020-09-01,90.059998,94.41999799999999,85.599998,89.150002,88.515869,19787700
57,2020-10-01,89.83000200000001,91.709999,79.150002,83.0,82.73230699999999,16804700
58,2020-11-01,84.949997,103.519997,84.160004,100.699997,100.375221,19600800
59,2020-12-01,101.139999,106.66999799999999,100.550003,105.120003,104.780968,15942100
60,2021-01-01,105.050003,113.75,101.110001,106.059998,106.059998,13401200
